User-ID,Location,Age
7761,"monterotondo, lazio, italy",30.0
7762,"las veraga, nevada, usa",17.0
7763,"robbinsdale, minnesota, usa",18.0
7764,"berlin, berlin, germany",27.0
7766,"abingdon, maryland, usa",28.0
7767,"madison, ms 39110, mississippi, usa",51.0
7768,"casablanca, n/a, maroc",21.0
7769,"washington, dc, usa",30.0
7770,"shenzhen, guandong, china",26.0
7771,"helsinki, helsinki, finland",24.0
7772,"washington, dc, usa",30.0
7773,"olympia, washington, usa",37.0
7776,"tehran, iran, iran",20.0
7777,"keremeos, british columbia, canada",54.0
7779,"karachi, sindh, pakistan",58.0
7781,"alpharetta, georgia, usa",12.0
7783,"giza, nebraska, egypt",32.0
7784,"cologne, nordrhein-westfalen, germany",35.0
7788,"dunedin, otago, new zealand",19.0
7790,"chennai, india, india",29.0
7791,"americus, georgia, usa",40.0
7792,"pompton plains, new jersey, usa",60.0
7794,"ann arbor, michigan, usa",24.0
7796,"cadiz, n/a, spain",34.0
7797,"ponte da barca, viana do castelo, portugal",23.0
7798,"goodlettsville, tennessee, usa",37.0
7799,"alpharetta, georgia, belize",27.0
7801,"toronto, ontario, canada",28.0
7802,"umbrete, n, spain",24.0
7803,"lacey, washington, usa",14.0
7805,"bangalore, karnataka, india",33.0
7807,"chennai, tamil nadu, india",22.0
7810,"wopfing, niederoesterreich, austria",18.0
7811,"massapequa, new york, usa",22.0
7812,"charleroi, charleroi, belgium",37.0
7813,"jaipur, rajasthan, india",20.0
7814,"london, england, united kingdom",22.0
7815,"el paso, texas, usa",56.0
7816,"haifa, n/a,",29.0
7817,"nashik, maharashtra, india",27.0
7818,"collierville, tennessee, usa",22.0
7819,"seattle, ,",27.0
7820,"saratoga, california, usa",20.0
7821,"brisbane, queensland, australia",76.0
7822,"belmont, new york, usa",60.0
7823,"newbury park, california, usa",25.0
7824,"mumbai, maharashtra, india",19.0
7825,"norwich, england, united kingdom",22.0
7826,"zwolle, overijssel,",17.0
7827,"genova, liguria, italy",36.0
7829,"arnold, missouri, usa",28.0
7831,"graz, steiermark, austria",22.0
7832,"san antonio, texas, usa",22.0
7833,"toronto, ontario, canada",50.0
7835,"west peoria, illinois, usa",27.0
7837,"louisville, kentucky, usa",30.0
7838,"launceston, cornwall, united kingdom",57.0
7842,"strathpine, queensland, australia",44.0
7843,"karachi, sindh, pakistan",41.0
7844,"phoenix, arizona, usa",24.0
7845,"lisboa, n/a, portugal",37.0
7849,"winnipeg, manitoba, canada",46.0
7850,"tucson, arizona, usa",63.0
7852,"kena, kena, egypt",16.0
7854,"whiteland, indiana, usa",15.0
7857,"catamarca, catamarca, argentina",33.0
7859,"riverside, california, usa",36.0
7862,"roma, lazio, italy",32.0
7864,"klang, selangor, malaysia",17.0
7865,"burnaby, british columbia, canada",29.0
7866,"sydney, new south wales, australia",22.0
7868,"henderson, nevada, usa",42.0
7869,"saskatoon, saskatchewan, canada",24.0
7872,"brisbane, queensland, australia",20.0
7874,"damascus, maryland, usa",25.0
7875,"pomona, california, usa",19.0
7876,"cartagena, murcia, spain",29.0
7877,"eagan, minnesota, usa",41.0
7879,"barcelona, n/a, spain",27.0
7881,"london, ontario, canada",23.0
7882,"milwaukee, wisconsin, usa",34.0
7885,"ss, hawaii, belgium",4.0
7886,"kansas city, missouri, usa",27.0
7887,"altoona, pennsylvania, usa",23.0
7888,"zamboanga city, n/a, philippines",21.0
7889,"wengen, bern, switzerland",18.0
7892,"sacramento, california, usa",16.0
7893,"sault ste. marie, ontario, canada",44.0
7895,"bologna, emilia romagna, italy",51.0
7898,"washington, dc, usa",20.0
7899,"belo horizonte, minas gerais, brazil",21.0
7900,"lübeck, schleswig-holstein, germany",19.0
7901,"methuen, massachusetts, usa",21.0
7902,"monterotondo, lazio, italy",51.0
7904,"st. augustin, nordrhein-westfalen, germany",26.0
7907,"windsor, berkshire, united kingdom",29.0
7908,"ventura, california, usa",18.0
7909,"hopewell junction, new york, usa",56.0
7910,"el cajon, california, usa",49.0
7911,"méxico, mexico, mexico",48.0
7912,"chula vista, california, usa",32.0
7913,"mission hills, california, usa",43.0
7914,"barrie, ontario, canada",41.0
7917,"winnipeg, manitoba, canada",54.0
7920,"sevilla, andalucia, united kingdom",29.0
7921,"atlanta, georgia, usa",81.0
7922,"hartford, connecticut, usa",43.0
7924,"fort pierce, florida, usa",62.0
7925,"detroit, michigan, usa",29.0
7927,"kuwait, n/a, kuwait",16.0
7928,"durand, michigan, usa",39.0
7929,"lisboa, lisboa, portugal",56.0
7931,"almada, feijó, portugal",19.0
7932,"lisboa, n/a, portugal",35.0
7933,"berlin, berlin, germany",26.0
7934,"victoria, british columbia, canada",30.0
7935,"bronx, new york, usa",29.0
7936,"valencia, valencia, spain",51.0
7938,"sevilla, andalucia, spain",29.0
7939,"roma, italy, italy",38.0
7940,"hope, new mexico, usa",24.0
7942,"el cajon, california, usa",17.0
7943,"curitiba, paraná, brazil",1.0
7944,"fisterra, a coruña, spain",26.0
7945,"east windsor, new jersey, usa",59.0
7946,"braga, braga, portugal",19.0
7948,"portugalete, bizkaia, spain",21.0
7949,"orlando, florida, usa",32.0
7950,"brisbane, queensland, australia",52.0
7955,"rochester, new york, usa",23.0
7956,"lakewood, california, usa",32.0
7958,"oeiras, lisbon, portugal",27.0
7961,"grand island, new york, usa",32.0
7962,"albuquerque, new mexico, usa",54.0
7963,"el centro, california, usa",17.0
7964,"embrun, ontario, canada",50.0
7965,"hilliard, ohio, usa",15.0
7968,"oetwil, na, switzerland",42.0
7972,"valencia, valencia, spain",27.0
7973,"weinsberg, baden-wuerttemberg, germany",19.0
7974,"sant pere de ribes, barcelona, spain",49.0
7975,"madrid, madrid, spain",28.0
7976,"el masnou, barcelona, spain",63.0
7979,"east grinstead, england, united kingdom",23.0
7980,"cambridge, massachusetts, usa",34.0
7981,"zaragoza, zaragoza, spain",37.0
7983,"longview, washington, usa",26.0
7984,"memphis, tennessee, usa",30.0
7986,"solihull, n/a, united kingdom",50.0
7990,"sydney, new south wales, australia",45.0
7991,"st paul, minnesota, usa",29.0
7993,"chicago, illinois, usa",52.0
7995,"norwich, connecticut, usa",32.0
7996,"wantagh, new york, usa",48.0
7997,"mumbai, maharashtra, india",30.0
7998,"beaverton, oregon, usa",39.0
7999,"vermilion, alberta, canada",36.0
8000,"gijon, asturias, spain",29.0
8002,"são joão do estoril, são joão do estoril, portugal",31.0
8005,"schenectady, new york, usa",17.0
8006,"milton, massachusetts, usa",34.0
8007,"bpl, mp, india",20.0
8008,"halifax, nova scotia, canada",27.0
8009,"pune, maharashtra, india",28.0
8011,"toronto, ontario, canada",45.0
8012,"valencia, carabobo, venezuela",22.0
8014,"copenhagen, copenhagen county, denmark",74.0
8015,"london, england, united kingdom",23.0
8016,"tallahassee, florida, usa",38.0
8017,"cornwall, ontario, canada",51.0
8021,"huddersfield, england, united kingdom",48.0
8022,"west des moines, iowa, usa",33.0
8024,"berlin, n/a, germany",39.0
8026,"dayton, ohio, usa",31.0
8030,"goes, zeeland, netherlands",53.0
8031,"winston salem, north carolina, usa",29.0
8034,"amsterdam, noord-holland, netherlands",31.0
8035,"campinas, são paulo, brazil",18.0
8041,"bethlehem, pennsylvania, usa",38.0
8043,"fordss, new jersey, usa",63.0
8044,"chicago, illinois, usa",32.0
8046,"arlington heights, illinois, usa",37.0
8048,"moosup, connecticut, usa",47.0
8049,"austin, texas, usa",43.0
8055,"lauterach, vorarlberg, austria",23.0
8056,"rochester, minnesota, usa",34.0
8057,"qualicum beach, british columbia, canada",22.0
8058,"trondheim, n/a, norway",33.0
8061,"kent, england, united kingdom",22.0
8062,"omaha, nebraska, usa",31.0
8063,"madrid, madrid, spain",25.0
8064,"elma, washington, usa",41.0
8067,"owings mills, maryland, usa",26.0
8068,"springfield, illinois, usa",104.0
8072,"san jose, california, usa",17.0
8073,"niles, michigan, usa",50.0
8076,"melbourne, victoria, australia",21.0
8077,"correggio, emilia romagna, italy",25.0
8079,"conshohocken, pennsylvania, usa",15.0
8082,"branford, connecticut, usa",32.0
8083,"caldas de reis, pontevedra, spain",24.0
8088,"west chester, ohio, usa",28.0
8090,"durham, north carolina, usa",36.0
8092,"rubiataba, victoria, brazil",15.0
8094,"ourense, ourense, spain",13.0
8095,"peterborough, ontario, canada",22.0
8096,"richboro, pennsylvania, usa",32.0
8097,"berkeley, california, usa",33.0
8101,"denver, colorado, usa",30.0
8102,"pittsburgh, pennsylvania, usa",20.0
8103,"charlottetown, prince edward island, canada",26.0
8104,"white bear lake, minnesota, usa",22.0
8105,"tuscaloosa, alabama, usa",31.0
8107,"limavady, northern ireland, united kingdom",15.0
8110,"north wales, pennsylvania, usa",29.0
8111,"fullerton, california, usa",33.0
8113,"randwick, new south wales, australia",25.0
8114,"gold coast, queensland, australia",17.0
8116,"bristol, virginia, usa",33.0
8121,"central, south carolina, usa",27.0
8122,"regina, saskatchewan, canada",26.0
8123,"norfolk, virginia, usa",23.0
8124,"catskill, new york, usa",38.0
8125,"sydney, new south wales, australia",19.0
8126,"albany, georgia, usa",30.0
8127,"kent, england, united kingdom",22.0
8130,"westerville, ohio, usa",37.0
8131,"detroit, michigan, usa",18.0
8133,"spring lake, michigan, usa",40.0
8134,"needham, massachusetts, usa",28.0
8137,"jacksonville, florida, usa",24.0
8138,"the dalles, oregon, usa",28.0
8140,"attalla, alabama, usa",33.0
8142,"baton rouge, louisiana, usa",37.0
8144,"new jersey, jersey city, usa",33.0
8145,"cranford, new jersey, usa",46.0
8147,"new london, wisconsin, usa",34.0
8148,"gurley, alabama, usa",38.0
8149,"philadelphia, pennsylvania, usa",32.0
8151,"lawrenceville, georgia, usa",19.0
8153,"madison, georgia, usa",22.0
8154,"toledo, ohio, usa",36.0
8155,"memphis, tennessee, usa",33.0
8158,"baton rouge, louisiana, usa",18.0
8160,"san fernando, cádiz, spain",32.0
8162,"caldas de reis, pontevedra, spain",24.0
8165,"baton rouge, louisiana, usa",49.0
8166,"jenks, oklahoma, usa",37.0
8167,"cambridge, ,",39.0
8169,"eugene, oregon, usa",29.0
8173,"north port, florida, usa",35.0
8176,"navarre, florida, usa",32.0
8177,"san antonio, texas, usa",29.0
8178,"gehrden, niedersachsen, germany",35.0
8180,"east windsor, new jersey, usa",43.0
8182,"delmenhorst, niedersachsen, germany",17.0
8184,"worthington, pennsylvania, usa",43.0
8186,"baltimore, maryland, usa",33.0
8189,"denver, colorado, usa",24.0
8190,"düsseldorf, nordrhein-westfalen, germany",22.0
8191,"fort worth, texas, usa",25.0
8192,"cowden, illinois, usa",27.0
8193,"wrexham, wales, united kingdom",50.0
8194,"nazareth, pennsylvania, usa",37.0
8195,"edmonton, alberta, canada",25.0
8196,"auck;and, auckland, new zealand",18.0
8197,"thunder bay, ontario, canada",30.0
8200,"phoenix, arizona, usa",28.0
8201,"clawson, michigan, usa",37.0
8202,"macon, georgia, usa",43.0
8204,"chapin, south carolina, usa",34.0
8205,"naples, florida, usa",28.0
8208,"river vale, new jersey, usa",52.0
8211,"escondido, california, usa",21.0
8212,"wichita, kansas, usa",21.0
8215,"cape town, western cape, south africa",21.0
8216,"w. caldwell, new jersey, usa",36.0
8219,"san francisco, california, usa",25.0
8220,"cleveland, tennessee, usa",34.0
8222,"alexandria, virginia, usa",46.0
8223,"tulare, california, usa",29.0
8225,"syracuse, new york, usa",25.0
8226,"san francisco, california, usa",32.0
8228,"macclesfield, england, united kingdom",22.0
8229,"beavertown, pennsylvania, usa",37.0
8231,"london, n/a, united kingdom",33.0
8232,"east point, georgia, usa",33.0
8233,"lincoln, nebraska, usa",22.0
8234,"colorado springs, colorado, usa",44.0
8235,"slagle, louisiana, usa",22.0
8237,"shamokin, pennsylvania, usa",30.0
8238,"ambridge, pennsylvania, usa",31.0
8239,"butler, pennsylvania, usa",40.0
8240,"lawrenceburg, indiana, usa",50.0
8241,"millville, new jersey, usa",41.0
8242,"livonia, michigan, usa",33.0
8243,"huber heights, ohio, usa",30.0
8245,"torrance, california, usa",31.0
8246,"east boothbay, maine, usa",32.0
8250,"carrollton, texas, usa",34.0
8251,"colorado springs, colorado, usa",26.0
8253,"tulsa, oklahoma, usa",26.0
8254,"singapore, n/a, singapore",38.0
8255,"savage, minnesota, usa",47.0
8258,"honolulu, hawaii, usa",36.0
8260,"hillsboro, ohio, usa",47.0
8262,"bethany,, oklahoma, usa",30.0
8266,"gray, maine, usa",17.0
8267,"fridley, minnesota, usa",30.0
8268,"dallas, texas, usa",35.0
8269,"madrid, n/a, spain",22.0
8272,"dublin, n/a, ireland",35.0
8274,"marsfield, new south wales, australia",53.0
8277,"brighton, brighton, united kingdom",18.0
8278,"cortland, new york, usa",22.0
8280,"kings mountain, north carolina, usa",34.0
8281,"san jose, california, usa",28.0
8284,"manchester, kentucky, usa",28.0
8285,"cypress, california, usa",35.0
8286,"new york, new york, usa",37.0
8287,"grand rapids, michigan, usa",39.0
8288,"brisbane, queensland, australia",19.0
8289,"brooklyn, new york, usa",27.0
8291,"watertown, minnesota, usa",41.0
8293,"chilliwack, british columbia, canada",38.0
8294,"greenville, south carolina, usa",35.0
8296,"livermore falls, maine, usa",28.0
8298,"lille, nord, france",25.0
8299,"metuchen, new jersey, usa",33.0
8301,"youngstown, ohio, usa",32.0
8304,"lochgelly, scotland, united kingdom",24.0
8305,"sherman oaks, california, usa",29.0
8306,"vancouver, british columbia, canada",29.0
8307,"new britain, connecticut, usa",28.0
8308,"schagen, noord, netherlands",22.0
8309,"mount holly, new jersey, usa",44.0
8310,"beloit, wisconsin, usa",20.0
8311,"scranton, pennsylvania, usa",34.0
8312,"fayetteville, north carolina, usa",28.0
8313,"warrenville, illinois, usa",36.0
8314,"newark, california, usa",36.0
8315,"new york, new york, usa",23.0
8316,"boulder, colorado, usa",22.0
8318,"vero beach, florida, usa",25.0
8319,"mountain view, california, usa",36.0
8323,"roy, utah, usa",48.0
8324,"barcelona, n/a, spain",24.0
8326,"gold coast, queensland, australia",14.0
8328,"terrebonne, quebec, canada",36.0
8329,"überlingen, baden-wuerttemberg, germany",21.0
8330,"newcastle, thenorth, united kingdom",114.0
8331,"zurich, zurich, switzerland",30.0
8333,"barqto., lara, venezuela",15.0
8335,"san luis, arizona, usa",22.0
8337,"gijon, asturias, spain",17.0
8338,"adelaide, south australia, australia",21.0
8340,"lisboa, n/a, portugal",22.0
8342,"barcelona, barcelona, spain",14.0
8343,"alicante, alicante, spain",23.0
8344,"hamburg, hamburg, germany",35.0
8345,"st. john`s, newfoundland, canada",23.0
8346,"beverly, west virginia, usa",64.0
8347,"lisboa, reboleira, portugal",17.0
8348,"lisbon, n/a, portugal",37.0
8349,"valencia, valencia, spain",41.0
8350,"alenquer, n/a, portugal",39.0
8352,"caldas da rainha, leiria, portugal",30.0
8353,"novi sad, n/a, yugoslavia",22.0
8354,"são paulo, são paulo, brazil",40.0
8355,"murcia, n/a, spain",29.0
8356,"tarragona, cataluña, spain",26.0
8360,"barcelona, catalunya, spain",52.0
8361,"melbourne, victoria, australia",23.0
8362,"los angeles, california, usa",28.0
8363,"frankfurt /main, hessen, germany",38.0
8365,"albany, california, usa",60.0
8366,"buenos aires, buenos aires, argentina",38.0
8367,"vila viçosa, vila viçosa, portugal",62.0
8368,"barcelona, catalonia, spain",22.0
8369,"brownsville, texas, usa",27.0
8370,"phoenix, arizona, usa",33.0
8373,"vega de san mateo, las palmas, spain",27.0
8374,"cologne/koeln, ,",33.0
8376,"dallas, texas, usa",53.0
8379,"barcelona, barcelona, spain",32.0
8380,"auburn, california, usa",19.0
8381,"bellevue, washington, usa",37.0
8382,"setúbal, n/a, portugal",20.0
8383,"la jolla, california, usa",19.0
8385,"rheinberg, nordrhein-westfalen, germany",38.0
8386,"lyon, rhone alpes, france",36.0
8387,"bakersfield, california, usa",44.0
8389,"belo horizonte, minas gerais, brazil",31.0
8390,"karachi, n/a, pakistan",30.0
8391,"ppppp, lllll, brazil",23.0
8392,"loulé, algarve, portugal",16.0
8393,"san juan, puerto rico, usa",36.0
8395,"hacienda heights, california, usa",18.0
8396,"zaragoza, aragon, spain",17.0
8397,"florianopolis, santa catarina, brazil",23.0
8398,"rome, lazio, italy",22.0
8399,"lisbon, lisbon, portugal",19.0
8400,"koeln, nordrhein-westfalen, germany",31.0
8402,"zaragoza, aragón, spain",31.0
8404,"singapore, alabama, singapore",66.0
8405,"kiel, schleswig-holstein, germany",31.0
8406,"madrid, madrid, spain",23.0
8409,"torino, piemonte, italy",23.0
8410,"são paulo, são paulo, brazil",35.0
8411,"villacedre, leon, spain",38.0
8413,"oeiras, lisboa, portugal",21.0
8414,"north shore, auckland, new zealand",25.0
8416,"milano, , italy",32.0
8418,"olivos, buenos aires, argentina",25.0
8419,"fribourg, fribourg, switzerland",21.0
8421,"madrid, madrid, spain",36.0
8422,"madrid, madrid, spain",29.0
8424,"torrelodones, maine, spain",30.0
8425,"lisbon, lisbon, portugal",36.0
8426,"lebanon, missouri, usa",21.0
8428,"euless, texas, usa",19.0
8429,"medicine hat, alberta, italy",42.0
8430,"ratnagiri, \n/a\"", india""",18.0
8431,"lisboa, lisboa, portugal",32.0
8432,"zaragoza, zaragoza, spain",43.0
8433,"santiago, galicia, spain",0.0
8434,"marietta, georgia, usa",42.0
8436,"azambuja, lisboa, portugal",27.0
8437,"queretaro, queretaro, mexico",31.0
8442,"valencia, valencia, spain",26.0
8444,"rome, rome, italy",30.0
8445,"ploiesti, prahova, romania",42.0
8446,"chicago, illinois, usa",17.0
8448,"valencia, valencia, spain",13.0
8449,"hillion, bretagne, france",24.0
8451,"ottawa, ontario, canada",55.0
8452,"windhoek, khomas region, namibia",42.0
8453,"berkeley, california, usa",47.0
8455,"santoña, cantabria, spain",40.0
8456,"milano, lombardia, italy",28.0
8458,"milano, lombardia, italy",230.0
8460,"carlsbad, california, usa",66.0
8463,"mudgeeraba, queensland, australia",34.0
8465,"madrid, maine, spain",38.0
8467,"tegucigalpa, yukon territory, honduras",27.0
8470,"paris-madrid, paris-madrid, france",27.0
8472,"bogotá, cundinamarca, colombia",22.0
8473,"edmonton, alberta, canada",22.0
8474,"split, n/a, croatia",19.0
8475,"palmerston north, manawatu, new zealand",36.0
8477,"xsed, n/a, malaysia",36.0
8478,"setúbal, n/a, portugal",32.0
8479,"kissimmee, florida, usa",31.0
8480,"coria del rio, seville, spain",24.0
8481,"mendoza, mendoza, argentina",32.0
8482,"lakin, kansas, usa",47.0
8483,"worms, rheinland-pfalz, germany",36.0
8486,"aveiro, aveiro, portugal",25.0
8487,"carrollton, texas, usa",30.0
8489,"louisville, kentucky, usa",17.0
8490,"montevideo, montevideo, uruguay",22.0
